x_nm,Dtrap_1000h,Nt_eff_cm3_1000h,case_label
75.99927176262953,0.469662467113604,2.355964023232452e+17,"1.00 sun, 400 K"
75.99927176262953,0.469662467113604,2.355964023232452e+17,"1.00 sun, 400 K"
76.52287899649896,0.4656144164460048,2.3357440101477936e+17,"1.00 sun, 400 K"
76.52287899649896,0.4656144164460048,2.3357440101477936e+17,"1.00 sun, 400 K"
77.0464862303684,0.4616234182218985,2.315808974018383e+17,"1.00 sun, 400 K"
77.0464862303684,0.4616234182218985,2.315808974018383e+17,"1.00 sun, 400 K"
77.57009346423786,0.4576888017219636,2.2961555646012083e+17,"1.00 sun, 400 K"
77.57009346423786,0.4576888017219636,2.2961555646012083e+17,"1.00 sun, 400 K"
78.09370069810731,0.4538099065496789,2.2767804832156458e+17,"1.00 sun, 400 K"
78.09370069810731,0.4538099065496789,2.2767804832156458e+17,"1.00 sun, 400 K"
78.61730793197675,0.4499860865556985,2.2576805023457136e+17,"1.00 sun, 400 K"
78.61730793197675,0.4499860865556985,2.2576805023457136e+17,"1.00 sun, 400 K"
79.14091516584618,0.446216714632452,2.238852489589098e+17,"1.00 sun, 400 K"
79.14091516584618,0.446216714632452,2.238852489589098e+17,"1.00 sun, 400 K"
79.66452239971564,0.4425011887022045,2.2202934375675117e+17,"1.00 sun, 400 K"
79.66452239971564,0.4425011887022045,2.2202934375675117e+17,"1.00 sun, 400 K"
80.18812963358508,0.4388389393425831,2.2020005020162026e+17,"1.00 sun, 400 K"
80.18812963358508,0.4388389393425831,2.2020005020162026e+17,"1.00 sun, 400 K"
80.71173686745453,0.4352294396601354,2.183971051102376e+17,"1.00 sun, 400 K"
80.71173686745453,0.4352294396601354,2.183971051102376e+17,"1.00 sun, 400 K"
81.23534410132396,0.4316722182476583,2.1662027301470528e+17,"1.00 sun, 400 K"
81.23534410132396,0.4316722182476583,2.1662027301470528e+17,"1.00 sun, 400 K"
81.7589513351934,0.4281668763529718,2.1486935473830938e+17,"1.00 sun, 400 K"
81.7589513351934,0.4281668763529718,2.1486935473830938e+17,"1.00 sun, 400 K"
82.28255856906286,0.4247131107338202,2.131441988115432e+17,"1.00 sun, 400 K"
82.28255856906286,0.4247131107338202,2.131441988115432e+17,"1.00 sun, 400 K"
82.8061658029323,0.4213107440031058,2.1144471662955133e+17,"1.00 sun, 400 K"
82.8061658029323,0.4213107440031058,2.1144471662955133e+17,"1.00 sun, 400 K"
83.32977303680174,0.4179597643553749,2.097709022955097e+17,"1.00 sun, 400 K"
83.32977303680174,0.4179597643553749,2.097709022955097e+17,"1.00 sun, 400 K"
83.85338027067117,0.4146603758307954,2.0812285772748237e+17,"1.00 sun, 400 K"
83.85338027067117,0.4146603758307954,2.0812285772748237e+17,"1.00 sun, 400 K"
84.37698750454061,0.4114130574136835,2.0650082217813488e+17,"1.00 sun, 400 K"
84.37698750454061,0.4114130574136835,2.0650082217813488e+17,"1.00 sun, 400 K"
84.90059473841008,0.4082186217461641,2.049052015622089e+17,"1.00 sun, 400 K"
84.90059473841008,0.4082186217461641,2.049052015622089e+17,"1.00 sun, 400 K"
85.42420197227952,0.4050782482837721,2.0333658501774416e+17,"1.00 sun, 400 K"
85.42420197227952,0.4050782482837721,2.0333658501774416e+17,"1.00 sun, 400 K"
