% Model,PSC_Degradation_CsFa_Ions_Degradation_v2.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 6 2026, 11:16"
% Dimension,1
% Nodes,2186
% Expressions,4
% Description,"Conduction band energy level, Valence band energy level, Electron quasi-Fermi energy level, Hole quasi-Fermi energy level"
% x,semi.Ec_e (J),semi.Ev_e (J),semi.Efn_e (J),semi.Efp_e (J)
260.30901808467377,1.3710397955690102E-19,-1.1283557534709898E-19,-1.3968707420544124E-31,1.3984716381041373E-31
260.30901808467377,1.3686546566507219E-19,-1.130740892389278E-19,-1.3918901765663793E-31,1.3913565445498043E-31
260.8326253185431,1.3686546566507219E-19,-1.130740892389278E-19,-1.3918901765663793E-31,1.3913565445498043E-31
260.8326253185431,1.3662695177324364E-19,-1.1331260313075635E-19,-1.3847750830120463E-31,1.385664469706338E-31
261.35623255241256,1.3662695177324364E-19,-1.1331260313075635E-19,-1.3847750830120463E-31,1.385664469706338E-31
261.35623255241256,1.363884378814151E-19,-1.135511170225849E-19,-1.3787272534908633E-31,1.37908300816858E-31
261.87983978628205,1.363884378814151E-19,-1.135511170225849E-19,-1.3787272534908633E-31,1.37908300816858E-31
261.87983978628205,1.3614992398958668E-19,-1.1378963091441331E-19,-1.3732130559862554E-31,1.3723236692919637E-31
262.4034470201514,1.3614992398958668E-19,-1.1378963091441331E-19,-1.3732130559862554E-31,1.3723236692919637E-31
262.4034470201514,1.3591141009775858E-19,-1.1402814480624142E-19,-1.3660979624319224E-31,1.3671652264650723E-31
262.9270542540209,1.3591141009775858E-19,-1.1402814480624142E-19,-1.3660979624319224E-31,1.3671652264650723E-31
262.9270542540209,1.356728962059303E-19,-1.142666586980697E-19,-1.3609395196050311E-31,1.3600501329107394E-31
263.45066148789033,1.356728962059303E-19,-1.142666586980697E-19,-1.3609395196050311E-31,1.3600501329107394E-31
263.45066148789033,1.3543438231410234E-19,-1.1450517258989766E-19,-1.3545359354061313E-31,1.3541801807284147E-31
263.9742687217598,1.3543438231410234E-19,-1.1450517258989766E-19,-1.3545359354061313E-31,1.3541801807284147E-31
263.9742687217598,1.351958684222745E-19,-1.147436864817255E-19,-1.3474208418517986E-31,1.3486659832238066E-31
264.49787595562924,1.351958684222745E-19,-1.147436864817255E-19,-1.3474208418517986E-31,1.3486659832238066E-31
264.49787595562924,1.349573545304465E-19,-1.1498220037355347E-19,-1.3424402763637654E-31,1.3413730123306155E-31
265.0214831894987,1.349573545304465E-19,-1.1498220037355347E-19,-1.3424402763637654E-31,1.3413730123306155E-31
265.0214831894987,1.3471884063861883E-19,-1.1522071426538117E-19,-1.3360366921648658E-31,1.3355030601482909E-31
265.5450904233681,1.3471884063861883E-19,-1.1522071426538117E-19,-1.3360366921648658E-31,1.3355030601482909E-31
265.5450904233681,1.3448032674679128E-19,-1.1545922815720872E-19,-1.3292773532882494E-31,1.3305224946602577E-31
266.0686976572375,1.3448032674679128E-19,-1.1545922815720872E-19,-1.3292773532882494E-31,1.3305224946602577E-31
266.0686976572375,1.3424181285496358E-19,-1.1569774204903642E-19,-1.3239410331224997E-31,1.3234074011059247E-31
266.592304891107,1.3424181285496358E-19,-1.1569774204903642E-19,-1.3239410331224997E-31,1.3234074011059247E-31
266.592304891107,1.3400329896313617E-19,-1.1593625594086383E-19,-1.3166480622293086E-31,1.3184268356178918E-31
267.1159121249765,1.3400329896313617E-19,-1.1593625594086383E-19,-1.3166480622293086E-31,1.3184268356178918E-31
267.1159121249765,1.3376478507130876E-19,-1.1617476983269124E-19,-1.3106002327081255E-31,1.3123790060967088E-31
267.6395193588458,1.3376478507130876E-19,-1.1617476983269124E-19,-1.3106002327081255E-31,1.3123790060967088E-31
267.6395193588458,1.3352627117948135E-19,-1.1641328372451865E-19,-1.3047302805258009E-31,1.3061532992366675E-31
268.1631265927154,1.3352627117948135E-19,-1.1641328372451865E-19,-1.3047302805258009E-31,1.3061532992366675E-31
268.1631265927154,1.3328775728765394E-19,-1.1665179761634603E-19,-1.2995718376989095E-31,1.299216083021193E-31
268.6867338265848,1.3328775728765394E-19,-1.1665179761634603E-19,-1.2995718376989095E-31,1.299216083021193E-31
268.6867338265848,1.3304924339582682E-19,-1.1689031150817318E-19,-1.2922788668057182E-31,1.2942355175331598E-31
269.2103410604542,1.3304924339582682E-19,-1.1689031150817318E-19,-1.2922788668057182E-31,1.2942355175331598E-31
269.2103410604542,1.3281072950399955E-19,-1.1712882540000044E-19,-1.2874761786565434E-31,1.2872983013176853E-31
269.7339482943237,1.3281072950399955E-19,-1.1712882540000044E-19,-1.2874761786565434E-31,1.2872983013176853E-31
269.7339482943237,1.3257221561217243E-19,-1.1736733929182756E-19,-1.2808947171187857E-31,1.2817841038130772E-31
270.25755552819317,1.3257221561217243E-19,-1.1736733929182756E-19,-1.2808947171187857E-31,1.2817841038130772E-31
270.25755552819317,1.323337017203453E-19,-1.1760585318365468E-19,-1.2753805196141776E-31,1.2753805196141776E-31
270.7811627620626,1.323337017203453E-19,-1.1760585318365468E-19,-1.2753805196141776E-31,1.2753805196141776E-31
270.7811627620626,1.3209518782851834E-19,-1.1784436707548166E-19,-1.2687990580764196E-31,1.2700441994484278E-31
271.3047699959319,1.3209518782851834E-19,-1.1784436707548166E-19,-1.2687990580764196E-31,1.2700441994484278E-31
271.3047699959319,1.3185667393669136E-19,-1.1808288096730864E-19,-1.262929105894095E-31,1.2639963699272448E-31
271.82837722980145,1.3185667393669136E-19,-1.1808288096730864E-19,-1.262929105894095E-31,1.2639963699272448E-31
271.82837722980145,1.3161816004486436E-19,-1.1832139485913561E-19,-1.2567033990340537E-31,1.2583042950837785E-31
272.35198446367093,1.3161816004486436E-19,-1.1832139485913561E-19,-1.2567033990340537E-31,1.2583042950837785E-31
272.35198446367093,1.3137964615303738E-19,-1.1855990875096261E-19,-1.2515449562071623E-31,1.2515449562071623E-31
272.8755916975403,1.3137964615303738E-19,-1.1855990875096261E-19,-1.2515449562071623E-31,1.2515449562071623E-31
272.8755916975403,1.3114113226121055E-19,-1.1879842264278945E-19,-1.2451413720082625E-31,1.2460307587025542E-31
273.3991989314098,1.3114113226121055E-19,-1.1879842264278945E-19,-1.2451413720082625E-31,1.2460307587025542E-31
273.3991989314098,1.3090261836938357E-19,-1.1903693653461642E-19,-1.240338683859088E-31,1.2392714198259379E-31
273.9228061652792,1.3090261836938357E-19,-1.1903693653461642E-19,-1.240338683859088E-31,1.2392714198259379E-31
273.9228061652792,1.3066410447755686E-19,-1.1927545042644313E-19,-1.23375722232133E-31,1.2341129769990465E-31
274.4464133991486,1.3066410447755686E-19,-1.1927545042644313E-19,-1.23375722232133E-31,1.2341129769990465E-31
274.4464133991486,1.3042559058573003E-19,-1.1951396431826997E-19,-1.2278872701390053E-31,1.2280651474778635E-31
274.97002063301807,1.3042559058573003E-19,-1.1951396431826997E-19,-1.2278872701390053E-31,1.2280651474778635E-31
274.97002063301807,1.301870766939032E-19,-1.197524782100968E-19,-1.2223730726343972E-31,1.2218394406178223E-31
275.4936278668876,1.301870766939032E-19,-1.197524782100968E-19,-1.2223730726343972E-31,1.2218394406178223E-31
275.4936278668876,1.2994856280207649E-19,-1.1999099210192349E-19,-1.216147365774356E-31,1.216147365774356E-31
276.01723510075703,1.2994856280207649E-19,-1.1999099210192349E-19,-1.216147365774356E-31,1.216147365774356E-31
276.01723510075703,1.297100489102498E-19,-1.202295059937502E-19,-1.2102774135920313E-31,1.2106331682697479E-31
276.54084233462646,1.297100489102498E-19,-1.202295059937502E-19,-1.2102774135920313E-31,1.2106331682697479E-31
276.54084233462646,1.294715350184231E-19,-1.2046801988557688E-19,-1.2040517067319899E-31,1.2051189707651398E-31
277.0644495684959,1.294715350184231E-19,-1.2046801988557688E-19,-1.2040517067319899E-31,1.2051189707651398E-31
277.0644495684959,1.292330211265964E-19,-1.207065337774036E-19,-1.1992490185828151E-31,1.198537509227382E-31
277.5880568023653,1.292330211265964E-19,-1.207065337774036E-19,-1.1992490185828151E-31,1.198537509227382E-31
277.5880568023653,1.2899450723476971E-19,-1.2094504766923028E-19,-1.1935569437393488E-31,1.1926675570450573E-31
278.1116640362347,1.2899450723476971E-19,-1.2094504766923028E-19,-1.1935569437393488E-31,1.1926675570450573E-31
278.1116640362347,1.2875599334294315E-19,-1.2118356156105683E-19,-1.1869754822015908E-31,1.1875091142181658E-31
278.6352712701042,1.2875599334294315E-19,-1.2118356156105683E-19,-1.1869754822015908E-31,1.1875091142181658E-31
278.6352712701042,1.2851747945111646E-19,-1.2142207545288354E-19,-1.1818170393746995E-31,1.181461284696983E-31
279.1588785039737,1.2851747945111646E-19,-1.2142207545288354E-19,-1.1818170393746995E-31,1.181461284696983E-31
279.1588785039737,1.282789655592899E-19,-1.2166058934471008E-19,-1.1755913325146583E-31,1.1759470871923749E-31
279.682485737843,1.282789655592899E-19,-1.2166058934471008E-19,-1.1755913325146583E-31,1.1759470871923749E-31
279.682485737843,1.2804045166746335E-19,-1.2189910323653665E-19,-1.1698992576711918E-31,1.1702550123489086E-31
280.2060929717125,1.2804045166746335E-19,-1.2189910323653665E-19,-1.1698992576711918E-31,1.1702550123489086E-31
280.2060929717125,1.278019377756368E-19,-1.221376171283632E-19,-1.163851428150009E-31,1.1649186921831589E-31
280.729700205582,1.278019377756368E-19,-1.221376171283632E-19,-1.163851428150009E-31,1.1649186921831589E-31
280.729700205582,1.275634238838101E-19,-1.223761310201899E-19,-1.1590487400008342E-31,1.1581593533065425E-31
281.2533074394514,1.275634238838101E-19,-1.223761310201899E-19,-1.1590487400008342E-31,1.1581593533065425E-31
281.2533074394514,1.2732490999198355E-19,-1.2261464491201645E-19,-1.1531787878185096E-31,1.1526451558019346E-31
281.7769146733209,1.2732490999198355E-19,-1.2261464491201645E-19,-1.1531787878185096E-31,1.1526451558019346E-31
281.7769146733209,1.2708639610015713E-19,-1.2285315880384287E-19,-1.1465973262807516E-31,1.1480203449916182E-31
282.30052190719033,1.2708639610015713E-19,-1.2285315880384287E-19,-1.1465973262807516E-31,1.1480203449916182E-31
282.30052190719033,1.2684788220833044E-19,-1.2309167269566956E-19,-1.1421503928092934E-31,1.1410831287761435E-31
282.8241291410598,1.2684788220833044E-19,-1.2309167269566956E-19,-1.1421503928092934E-31,1.1410831287761435E-31
282.8241291410598,1.2660936831650402E-19,-1.2333018658749598E-19,-1.1353910539326772E-31,1.136458317965827E-31
283.3477363749292,1.2660936831650402E-19,-1.2333018658749598E-19,-1.1353910539326772E-31,1.136458317965827E-31
283.3477363749292,1.2637085442467747E-19,-1.2356870047932252E-19,-1.1302326111057859E-31,1.130410488444644E-31
283.8713436087986,1.2637085442467747E-19,-1.2356870047932252E-19,-1.1302326111057859E-31,1.130410488444644E-31
283.8713436087986,1.261323405328509E-19,-1.238072143711491E-19,-1.1250741682788945E-31,1.1243626589234612E-31
284.39495084266804,1.261323405328509E-19,-1.238072143711491E-19,-1.1250741682788945E-31,1.1243626589234612E-31
284.39495084266804,1.258938266410245E-19,-1.2404572826297549E-19,-1.1186705840799947E-31,1.119382093435428E-31
284.9185580765374,1.258938266410245E-19,-1.2404572826297549E-19,-1.1186705840799947E-31,1.119382093435428E-31
284.9185580765374,1.2565531274919794E-19,-1.2428424215480205E-19,-1.1131563865753868E-31,1.1138678959308202E-31
285.442165310407,1.2565531274919794E-19,-1.2428424215480205E-19,-1.1131563865753868E-31,1.1138678959308202E-31
285.442165310407,1.254167988573714E-19,-1.245227560466286E-19,-1.1076421890707787E-31,1.1081758210873537E-31
285.9657725442765,1.254167988573714E-19,-1.245227560466286E-19,-1.1076421890707787E-31,1.1081758210873537E-31
285.9657725442765,1.2517828496554483E-19,-1.2476126993845516E-19,-1.102839500921604E-31,1.1021279915661708E-31
286.4893797781458,1.2517828496554483E-19,-1.2476126993845516E-19,-1.102839500921604E-31,1.1021279915661708E-31
286.4893797781458,1.2493977107371843E-19,-1.2499978383028156E-19,-1.0966137940615627E-31,1.0971474260781377E-31
287.01298701201534,1.2493977107371843E-19,-1.2499978383028156E-19,-1.0966137940615627E-31,1.0971474260781377E-31
287.01298701201534,1.2470125718189187E-19,-1.2523829772210813E-19,-1.0914553512346714E-31,1.091277473895813E-31
287.5365942458847,1.2470125718189187E-19,-1.2523829772210813E-19,-1.0914553512346714E-31,1.091277473895813E-31
287.5365942458847,1.2446274329006547E-19,-1.2547681161393453E-19,-1.0850517670357718E-31,1.0862969084077799E-31
288.0602014797542,1.2446274329006547E-19,-1.2547681161393453E-19,-1.0850517670357718E-31,1.0862969084077799E-31
288.0602014797542,1.242242293982389E-19,-1.257153255057611E-19,-1.079715446870022E-31,1.0806048335643136E-31
288.5838087136237,1.242242293982389E-19,-1.257153255057611E-19,-1.079715446870022E-31,1.0806048335643136E-31
288.5838087136237,1.2398571550641236E-19,-1.2595383939758764E-19,-1.0743791267042724E-31,1.0752685133985639E-31
289.1074159474931,1.2398571550641236E-19,-1.2595383939758764E-19,-1.0743791267042724E-31,1.0752685133985639E-31
289.1074159474931,1.237472016145858E-19,-1.261923532894142E-19,-1.0693985612162392E-31,1.0692206838773808E-31
289.6310231813626,1.237472016145858E-19,-1.261923532894142E-19,-1.0693985612162392E-31,1.0692206838773808E-31
289.6310231813626,1.2350868772275925E-19,-1.2643086718124075E-19,-1.0644179957282063E-31,1.0633507316950562E-31
290.15463041523196,1.2350868772275925E-19,-1.2643086718124075E-19,-1.0644179957282063E-31,1.0633507316950562E-31
290.15463041523196,1.2327017383093282E-19,-1.2666938107306717E-19,-1.05765865685159E-31,1.0589037982235982E-31
290.67823764910145,1.2327017383093282E-19,-1.2666938107306717E-19,-1.05765865685159E-31,1.0589037982235982E-31
290.67823764910145,1.2303165993910628E-19,-1.2690789496489371E-19,-1.0528559687024151E-31,1.0528559687024151E-31
291.2018448829709,1.2303165993910628E-19,-1.2690789496489371E-19,-1.0528559687024151E-31,1.0528559687024151E-31
291.2018448829709,1.2279314604727971E-19,-1.2714640885672028E-19,-1.0471638938589489E-31,1.0478754032143822E-31
291.72545211684024,1.2279314604727971E-19,-1.2714640885672028E-19,-1.0471638938589489E-31,1.0478754032143822E-31
291.72545211684024,1.2255463215545317E-19,-1.2738492274854682E-19,-1.0420054510320575E-31,1.0421833283709157E-31
292.2490593507098,1.2255463215545317E-19,-1.2738492274854682E-19,-1.0420054510320575E-31,1.0421833283709157E-31
292.2490593507098,1.223161182636266E-19,-1.2762343664037337E-19,-1.0364912535274494E-31,1.0366691308663078E-31
292.7726665845792,1.223161182636266E-19,-1.2762343664037337E-19,-1.0364912535274494E-31,1.0366691308663078E-31
292.7726665845792,1.2207760437180006E-19,-1.2786195053219993E-19,-1.0307991786839832E-31,1.031866442717133E-31
293.29627381844864,1.2207760437180006E-19,-1.2786195053219993E-19,-1.0307991786839832E-31,1.031866442717133E-31
293.29627381844864,1.218390904799735E-19,-1.2810046442402648E-19,-1.0256407358570918E-31,1.0259964905348084E-31
293.819881052318,1.218390904799735E-19,-1.2810046442402648E-19,-1.0256407358570918E-31,1.0259964905348084E-31
293.819881052318,1.216005765881468E-19,-1.283389783158532E-19,-1.0210159250467753E-31,1.0201265383524837E-31
294.34348828618755,1.216005765881468E-19,-1.283389783158532E-19,-1.0210159250467753E-31,1.0201265383524837E-31
294.34348828618755,1.2136206269632026E-19,-1.2857749220767973E-19,-1.014790218186734E-31,1.0156796048810255E-31
294.867095520057,1.2136206269632026E-19,-1.2857749220767973E-19,-1.014790218186734E-31,1.0156796048810255E-31
294.867095520057,1.211235488044937E-19,-1.288160060995063E-19,-1.0094538980209843E-31,1.0105211620541342E-31
295.3907027539263,1.211235488044937E-19,-1.288160060995063E-19,-1.0094538980209843E-31,1.0105211620541342E-31
295.3907027539263,1.20885034912667E-19,-1.2905451999133299E-19,-1.004295455194093E-31,1.004829087210668E-31
295.9143099877959,1.20885034912667E-19,-1.2905451999133299E-19,-1.004295455194093E-31,1.004829087210668E-31
295.9143099877959,1.206465210208403E-19,-1.292930338831597E-19,-9.996706443837766E-32,9.991370123672017E-32
296.43791722166526,1.206465210208403E-19,-1.292930338831597E-19,-9.996706443837766E-32,9.991370123672017E-32
296.43791722166526,1.204080071290136E-19,-1.2953154777498639E-19,-9.946900788957435E-32,9.934449375237352E-32
296.96152445553463,1.204080071290136E-19,-1.2953154777498639E-19,-9.946900788957435E-32,9.934449375237352E-32
296.96152445553463,1.2016949323718692E-19,-1.2977006166681307E-19,-9.891758813911356E-32,9.884643720357022E-32
297.48513168940417,1.2016949323718692E-19,-1.2977006166681307E-19,-9.891758813911356E-32,9.884643720357022E-32
297.48513168940417,1.199309793453602E-19,-1.3000857555863978E-19,-9.834838065476691E-32,9.834838065476691E-32
298.00873892327354,1.199309793453602E-19,-1.3000857555863978E-19,-9.834838065476691E-32,9.834838065476691E-32
298.00873892327354,1.1969246545353352E-19,-1.3024708945046647E-19,-9.777917317042028E-32,9.786811183984944E-32
298.532346157143,1.1969246545353352E-19,-1.3024708945046647E-19,-9.777917317042028E-32,9.786811183984944E-32
298.532346157143,1.1945395156170667E-19,-1.304856033422933E-19,-9.729890435550281E-32,9.731669208938863E-32
299.0559533910125,1.1945395156170667E-19,-1.304856033422933E-19,-9.729890435550281E-32,9.731669208938863E-32
299.0559533910125,1.1921543766987984E-19,-1.3072411723412016E-19,-9.683642327447117E-32,9.674748460504201E-32
299.5795606248819,1.1921543766987984E-19,-1.3072411723412016E-19,-9.683642327447117E-32,9.674748460504201E-32
299.5795606248819,1.1897692377805315E-19,-1.3096263112594685E-19,-9.617827712069537E-32,9.635615445955369E-32
300.10316785875136,1.1897692377805315E-19,-1.3096263112594685E-19,-9.617827712069537E-32,9.635615445955369E-32
300.10316785875136,1.1873840988622617E-19,-1.3120114501777382E-19,-9.578694697520705E-32,9.568022057189206E-32
300.62677509262073,1.1873840988622617E-19,-1.3120114501777382E-19,-9.578694697520705E-32,9.568022057189206E-32
300.62677509262073,1.1849989599439932E-19,-1.3143965890960068E-19,-9.521773949086043E-32,9.523552722474625E-32
301.1503823264903,1.1849989599439932E-19,-1.3143965890960068E-19,-9.521773949086043E-32,9.523552722474625E-32
301.1503823264903,1.1826138210257234E-19,-1.3167817280142766E-19,-9.471968294205712E-32,9.468410747428546E-32
301.67398956035964,1.1826138210257234E-19,-1.3167817280142766E-19,-9.471968294205712E-32,9.468410747428546E-32
301.67398956035964,1.1802286821074536E-19,-1.3191668669325463E-19,-9.422162639325382E-32,9.415047545771048E-32
302.19759679422907,1.1802286821074536E-19,-1.3191668669325463E-19,-9.422162639325382E-32,9.415047545771048E-32
302.19759679422907,1.1778435431891839E-19,-1.321552005850816E-19,-9.367020664279301E-32,9.370578211056467E-32
302.72120402809867,1.1778435431891839E-19,-1.321552005850816E-19,-9.367020664279301E-32,9.370578211056467E-32
302.72120402809867,1.1754584042709127E-19,-1.3239371447690873E-19,-9.322551329564721E-32,9.313657462621805E-32
303.2448112619681,1.1754584042709127E-19,-1.3239371447690873E-19,-9.322551329564721E-32,9.313657462621805E-32
303.2448112619681,1.1730732653526412E-19,-1.3263222836873585E-19,-9.269188127907224E-32,9.26207303435289E-32
303.76841849583747,1.1730732653526412E-19,-1.3263222836873585E-19,-9.269188127907224E-32,9.26207303435289E-32
303.76841849583747,1.17068812643437E-19,-1.3287074226056297E-19,-9.219382473026893E-32,9.21226737947256E-32
304.29202572970695,1.17068812643437E-19,-1.3287074226056297E-19,-9.219382473026893E-32,9.21226737947256E-32
304.29202572970695,1.1683029875160988E-19,-1.3310925615239012E-19,-9.158904177815063E-32,9.169576818146563E-32
304.8156329635764,1.1683029875160988E-19,-1.3310925615239012E-19,-9.158904177815063E-32,9.169576818146563E-32
304.8156329635764,1.1659178485978261E-19,-1.3334777004421738E-19,-9.110877296323316E-32,9.116213616489066E-32
305.33924019744586,1.1659178485978261E-19,-1.3334777004421738E-19,-9.110877296323316E-32,9.116213616489066E-32
305.33924019744586,1.163532709679552E-19,-1.335862839360448E-19,-9.064629188220152E-32,9.062850414831569E-32
305.86284743131534,1.163532709679552E-19,-1.335862839360448E-19,-9.064629188220152E-32,9.062850414831569E-32
305.86284743131534,1.161147570761278E-19,-1.338247978278722E-19,-9.018381080116988E-32,9.005929666396905E-32
306.3864546651848,1.161147570761278E-19,-1.338247978278722E-19,-9.018381080116988E-32,9.005929666396905E-32
306.3864546651848,1.1587624318430039E-19,-1.3406331171969959E-19,-8.961460331682324E-32,8.965017878459491E-32
306.9100618990542,1.1587624318430039E-19,-1.3406331171969959E-19,-8.961460331682324E-32,8.965017878459491E-32
306.9100618990542,1.1563772929247298E-19,-1.34301825611527E-19,-8.906318356636244E-32,8.92054854374491E-32
307.43366913292357,1.1563772929247298E-19,-1.34301825611527E-19,-8.906318356636244E-32,8.92054854374491E-32
307.43366913292357,1.153992154006453E-19,-1.345403395033547E-19,-8.861849021921663E-32,8.86007024853308E-32
307.95727636679305,1.153992154006453E-19,-1.345403395033547E-19,-8.861849021921663E-32,8.86007024853308E-32
307.95727636679305,1.151607015088176E-19,-1.347788533951824E-19,-8.815600913818499E-32,8.813822140429917E-32
308.4808836006625,1.151607015088176E-19,-1.347788533951824E-19,-8.815600913818499E-32,8.813822140429917E-32
308.4808836006625,1.149221876169899E-19,-1.350173672870101E-19,-8.760458938772419E-32,8.767574032326752E-32
309.00449083453185,1.149221876169899E-19,-1.350173672870101E-19,-8.760458938772419E-32,8.767574032326752E-32
309.00449083453185,1.1468367372516209E-19,-1.352558811788379E-19,-8.710653283892089E-32,8.717768377446421E-32
309.5280980684013,1.1468367372516209E-19,-1.352558811788379E-19,-8.710653283892089E-32,8.717768377446421E-32
309.5280980684013,1.144451598333341E-19,-1.354943950706659E-19,-8.662626402400341E-32,8.669741495954675E-32
310.0517053022708,1.144451598333341E-19,-1.354943950706659E-19,-8.662626402400341E-32,8.669741495954675E-32
310.0517053022708,1.1420664594150597E-19,-1.35732908962494E-19,-8.619935841074343E-32,8.609263200742844E-32
310.57531253614025,1.1420664594150597E-19,-1.35732908962494E-19,-8.619935841074343E-32,8.609263200742844E-32
310.57531253614025,1.1396813204967786E-19,-1.3597142285432214E-19,-8.56301509263968E-32,8.570130186194013E-32
311.0989197700097,1.1396813204967786E-19,-1.3597142285432214E-19,-8.56301509263968E-32,8.570130186194013E-32
311.0989197700097,1.137296181578496E-19,-1.362099367461504E-19,-8.516766984536517E-32,8.5185457579251E-32
311.62252700387916,1.137296181578496E-19,-1.362099367461504E-19,-8.516766984536517E-32,8.5185457579251E-32
311.62252700387916,1.1349110426602119E-19,-1.364484506379788E-19,-8.470518876433352E-32,8.466961329656185E-32
312.1461342377485,1.1349110426602119E-19,-1.364484506379788E-19,-8.470518876433352E-32,8.466961329656185E-32
312.1461342377485,1.1325259037419264E-19,-1.3668696452980735E-19,-8.426049541718771E-32,8.413598127998689E-32
312.66974147161795,1.1325259037419264E-19,-1.3668696452980735E-19,-8.426049541718771E-32,8.413598127998689E-32
312.66974147161795,1.130140764823641E-19,-1.369254784216359E-19,-8.367350019895524E-32,8.378022660227024E-32
313.1933487054875,1.130140764823641E-19,-1.369254784216359E-19,-8.367350019895524E-32,8.378022660227024E-32
313.1933487054875,1.1277556259053527E-19,-1.3716399231346472E-19,-8.319323138403778E-32,8.328217005346694E-32
313.71695593935686,1.1277556259053527E-19,-1.3716399231346472E-19,-8.319323138403778E-32,8.328217005346694E-32
313.71695593935686,1.125370486987063E-19,-1.374025062052937E-19,-8.27663257707778E-32,8.274853803689197E-32
314.2405631732263,1.125370486987063E-19,-1.374025062052937E-19,-8.27663257707778E-32,8.274853803689197E-32
314.2405631732263,1.1229853480687718E-19,-1.3764102009712282E-19,-8.226826922197449E-32,8.225048148808866E-32
314.7641704070958,1.1229853480687718E-19,-1.3764102009712282E-19,-8.226826922197449E-32,8.225048148808866E-32
314.7641704070958,1.1206002091504792E-19,-1.3787953398895208E-19,-8.177021267317119E-32,8.180578814094286E-32
315.28777764096526,1.1206002091504792E-19,-1.3787953398895208E-19,-8.177021267317119E-32,8.180578814094286E-32
315.28777764096526,1.118215070232185E-19,-1.3811804788078146E-19,-8.125436839048206E-32,8.136109479379705E-32
315.8113848748347,1.118215070232185E-19,-1.3811804788078146E-19,-8.125436839048206E-32,8.136109479379705E-32
315.8113848748347,1.1158299313138884E-19,-1.3835656177261116E-19,-8.082746277722207E-32,8.086303824499374E-32
316.33499210870406,1.1158299313138884E-19,-1.3835656177261116E-19,-8.082746277722207E-32,8.086303824499374E-32
316.33499210870406,1.11344479239559E-19,-1.3859507566444098E-19,-8.031161849453294E-32,8.04539203656196E-32
316.8585993425737,1.11344479239559E-19,-1.3859507566444098E-19,-8.031161849453294E-32,8.04539203656196E-32
316.8585993425737,1.111059653477289E-19,-1.388335895562711E-19,-7.983134967961547E-32,7.997365155070212E-32
317.3822065764431,1.111059653477289E-19,-1.388335895562711E-19,-7.983134967961547E-32,7.997365155070212E-32
317.3822065764431,1.1086745145589864E-19,-1.3907210344810136E-19,-7.938665633246966E-32,7.945780726801299E-32
317.90581381031245,1.1086745145589864E-19,-1.3907210344810136E-19,-7.938665633246966E-32,7.945780726801299E-32
317.90581381031245,1.106289375640681E-19,-1.393106173399319E-19,-7.888859978366635E-32,7.899532618698134E-32
318.4294210441819,1.106289375640681E-19,-1.393106173399319E-19,-7.888859978366635E-32,7.899532618698134E-32
318.4294210441819,1.1039042367223727E-19,-1.3954913123176273E-19,-7.844390643652054E-32,7.849726963817804E-32
318.9530282780514,1.1039042367223727E-19,-1.3954913123176273E-19,-7.844390643652054E-32,7.849726963817804E-32
318.9530282780514,1.1015190978040618E-19,-1.3978764512359382E-19,-7.80347885571464E-32,7.798142535548891E-32
319.4766355119208,1.1015190978040618E-19,-1.3978764512359382E-19,-7.80347885571464E-32,7.798142535548891E-32
319.4766355119208,1.0991339588857477E-19,-1.4002615901542522E-19,-7.760788294388643E-32,7.750115654057143E-32
320.0002427457902,1.0991339588857477E-19,-1.4002615901542522E-19,-7.760788294388643E-32,7.750115654057143E-32
320.0002427457902,1.0967488199674325E-19,-1.4026467290725675E-19,-7.700309999176813E-32,7.716318959674062E-32
320.5238499796597,1.0967488199674325E-19,-1.4026467290725675E-19,-7.700309999176813E-32,7.716318959674062E-32
320.5238499796597,1.0943636810491114E-19,-1.4050318679908885E-19,-7.666513304793732E-32,7.654061891073649E-32
321.04745721352907,1.0943636810491114E-19,-1.4050318679908885E-19,-7.666513304793732E-32,7.654061891073649E-32
321.04745721352907,1.091978542130789E-19,-1.407417006909211E-19,-7.614928876524817E-32,7.613150103136235E-32
321.5710644473985,1.091978542130789E-19,-1.407417006909211E-19,-7.614928876524817E-32,7.613150103136235E-32
321.5710644473985,1.089593403212462E-19,-1.4098021458275379E-19,-7.56690199503307E-32,7.57223831519882E-32
322.094671681268,1.089593403212462E-19,-1.4098021458275379E-19,-7.56690199503307E-32,7.57223831519882E-32
322.094671681268,1.0872082642941312E-19,-1.4121872847458688E-19,-7.527768980484239E-32,7.520653886929906E-32
322.6182789151374,1.0872082642941312E-19,-1.4121872847458688E-19,-7.527768980484239E-32,7.520653886929906E-32
322.6182789151374,1.084823125375796E-19,-1.414572423664204E-19,-7.481520872381075E-32,7.472627005438159E-32
323.14188614900684,1.084823125375796E-19,-1.414572423664204E-19,-7.481520872381075E-32,7.472627005438159E-32
323.14188614900684,1.0824379864574578E-19,-1.4169575625825421E-19,-7.424600123946412E-32,7.437051537666495E-32
323.6654933828763,1.0824379864574578E-19,-1.4169575625825421E-19,-7.424600123946412E-32,7.437051537666495E-32
323.6654933828763,1.080052847539114E-19,-1.419342701500886E-19,-7.38546710939758E-32,7.38546710939758E-32
324.18910061674575,1.080052847539114E-19,-1.419342701500886E-19,-7.38546710939758E-32,7.38546710939758E-32
